,file,blur,brightness,hash,similar_images
168,D:\My Documents\SkyDrive\images\20130724_203650_Android.jpg,1127.846706088086,86.0928667993062,7838b0b0fe00f8ff,0.8125-D:\My Documents\SkyDrive\images\20130724_203652_Android.jpg
169,D:\My Documents\SkyDrive\images\20130724_203652_Android.jpg,1170.5191386632273,86.79450458658555,7c38b0b0fe00f07f,0.8125-D:\My Documents\SkyDrive\images\20130724_203650_Android.jpg
170,D:\My Documents\SkyDrive\images\20130724_203702_Android.jpg,109.86874898534217,83.83974391165442,d8f07033ffff0000,
171,D:\My Documents\SkyDrive\images\20130724_203712_Android.jpg,111.4723875839954,90.43235424000102,f0f0f0e6feff0000,
172,D:\My Documents\SkyDrive\images\20130726_143232_Android.jpg,44.77992679312707,131.33344931320784,ffefaf10040380c0,
173,D:\My Documents\SkyDrive\images\20130726_143252_Android.jpg,41.36557793049974,83.2844119461662,ffff3f0c04080000,"0.8125-D:\My Documents\SkyDrive\images\20140214_180202_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20140214_180214_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20140301_152512_Android.jpg"
174,D:\My Documents\SkyDrive\images\20130726_144628_Android.jpg,896.9477952122236,100.13646008698092,0003b7f7e3c7cfff,
175,D:\My Documents\SkyDrive\images\20130726_144636_Android.jpg,1317.0374671293991,102.48472333817978,800080d7f3e3c7df,
176,D:\My Documents\SkyDrive\images\20130726_214036_Android.jpg,164.08973534193828,122.21382085533364,feb2323701838317,0.9375-D:\My Documents\SkyDrive\images\20130726_214040_Android.jpg
177,D:\My Documents\SkyDrive\images\20130726_214040_Android.jpg,138.1463041828618,124.4206536243113,fef2323701838317,0.9375-D:\My Documents\SkyDrive\images\20130726_214036_Android.jpg
178,D:\My Documents\SkyDrive\images\20130727_201918_Android.jpg,1111.5968682939254,60.9647277701255,1f0f193b3f070703,
179,D:\My Documents\SkyDrive\images\20130727_201920_Android.jpg,1576.3724688934717,75.93367385981023,0f07071a1e4f0f07,0.9375-D:\My Documents\SkyDrive\images\20130727_211922_Android.jpg
180,D:\My Documents\SkyDrive\images\20130727_211922_Android.jpg,1504.0195234785695,74.33356648875115,0f07071a1e4f0707,0.9375-D:\My Documents\SkyDrive\images\20130727_201920_Android.jpg
181,D:\My Documents\SkyDrive\images\20130730_104846_Android.jpg,570.8944051067624,129.62287350302265,7efaf0706303060c,
182,D:\My Documents\SkyDrive\images\20130730_114100_Android.jpg,148.78262942015346,123.17448076089174,bb01030381e30b0f,
183,D:\My Documents\SkyDrive\images\20130731_182254_Android.jpg,242.50521409926955,126.12856428872054,ffff38000d1f0202,
184,D:\My Documents\SkyDrive\images\20130731_183112_Android.jpg,161.44312530783765,114.16891173413427,fffee00000000000,"0.8125-D:\My Documents\SkyDrive\images\20111009_200722_Android 2.jpg,0.8125-D:\My Documents\SkyDrive\images\20140306_071924_Android.jpg"
185,D:\My Documents\SkyDrive\images\20130731_210944_Android.jpg,151.54998097465725,119.9251082877385,ffff9f0080004000,"0.8125-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111009_204008_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20131120_144247_Android 1.jpg,0.8125-D:\My Documents\SkyDrive\images\20131209_113136_Android 3.jpg,0.8125-D:\My Documents\SkyDrive\images\20140214_180446_Android.jpg"
186,D:\My Documents\SkyDrive\images\20130731_210952_Android.jpg,146.7368383687119,107.99323510515508,ffffde9080c08080,
187,D:\My Documents\SkyDrive\images\20130731_211010_Android.jpg,213.3990759525014,112.36058362188807,f9ffcdec08080000,
188,D:\My Documents\SkyDrive\images\20130801_091106_Android.jpg,80.09649384254551,103.36657990096674,80c0fcffff3f0000,
189,D:\My Documents\SkyDrive\images\20130802_161902_Android.jpg,98.1556983029613,113.16210319737782,3f3727a7a7860400,
190,D:\My Documents\SkyDrive\images\20130802_161908_Android.jpg,98.48549061325295,104.67248259903326,beb6a6c6e4e4c000,
191,D:\My Documents\SkyDrive\images\20130802_161948_Android.jpg,75.88472393275222,99.70922908854963,032f26271f1367ff,
192,D:\My Documents\SkyDrive\images\20130802_161954_Android.jpg,98.95927198429148,107.17980886038414,000f0f130301ffff,
193,D:\My Documents\SkyDrive\images\20130802_162026_Android.jpg,119.2400144613801,151.04200085609887,a08088ffff63273f,
194,D:\My Documents\SkyDrive\images\20130802_162028_Android.jpg,12.768972054966925,69.63505378118305,000098ffffff7326,
195,D:\My Documents\SkyDrive\images\20130803_211850_Android.jpg,111.95252017773086,107.12548803215233,202020e2fffefefc,
196,D:\My Documents\SkyDrive\images\20130803_211852_Android.jpg,90.77225654757653,109.41140074195235,40606060ffffffff,0.9375-D:\My Documents\SkyDrive\images\20130803_211858_Android.jpg
197,D:\My Documents\SkyDrive\images\20130803_211858_Android.jpg,96.09771655443728,115.07427713849353,40606070ffffffff,0.9375-D:\My Documents\SkyDrive\images\20130803_211852_Android.jpg
198,D:\My Documents\SkyDrive\images\20130803_211914_Android.jpg,93.35786232232525,114.83604630586164,c040405ffffefefc,
199,D:\My Documents\SkyDrive\images\20130806_194850_Android.jpg,155.9353135811887,92.56695645693041,7cf2febe38000000,
200,D:\My Documents\SkyDrive\images\20130806_194918_Android.jpg,154.22244182544014,99.96331488814917,f9ff7f3c00000000,0.8125-D:\My Documents\SkyDrive\images\20111009_204008_Android.jpg
201,D:\My Documents\SkyDrive\images\20130810_184928_Android.jpg,118.81200532078773,91.21455399959189,0fffff0701010101,
202,D:\My Documents\SkyDrive\images\20130810_185018_Android.jpg,168.1549776360629,90.64612507652281,03df7f1f03010001,
203,D:\My Documents\SkyDrive\images\20130810_185134_Android.jpg,250.90719454602922,70.44059957210999,a4fdfffff1800000,0.8125-D:\My Documents\SkyDrive\images\20131209_113136_Android.jpg
204,D:\My Documents\SkyDrive\images\20130810_185138_Android.jpg,170.26779359859918,77.07407367551781,00fdc3fff7000000,
205,D:\My Documents\SkyDrive\images\20130811_191416_Android.jpg,34.344404410047254,119.00676848185134,00001878fffde1f7,
206,D:\My Documents\SkyDrive\images\20130811_191420_Android.jpg,9.519737497921158,88.29859576669473,e0c024b87d7d77c7,
207,D:\My Documents\SkyDrive\images\20130811_202842_Android.jpg,70.91570114696151,113.64365044064381,00103223b79ba7e7,
208,D:\My Documents\SkyDrive\images\20130811_202850_Android.jpg,55.652579021080946,102.18205990619579,e0000077e7ff7fff,
209,D:\My Documents\SkyDrive\images\20130811_202858_Android.jpg,111.82682898267127,159.8117116556984,e1e1c1e1c1c3ffff,
210,D:\My Documents\SkyDrive\images\20130816_200652_Android.jpg,660.3151633830093,94.8094546315427,00007c4f7c1effff,
211,D:\My Documents\SkyDrive\images\20130816_200656_Android.jpg,815.313372938647,102.01087620204571,8800c85ffcfedeff,
212,D:\My Documents\SkyDrive\images\20130821_205934_Android.jpg,62.76055684016917,118.57360497334456,ff0338082400c3ff,
213,D:\My Documents\SkyDrive\images\20130821_205944_Android.jpg,44.47151537863667,130.7057321558387,c398340014007fff,
214,D:\My Documents\SkyDrive\images\20130821_215956_Android.jpg,71.18293689962276,106.6858501763213,01c9c1313f3e3f3f,
215,D:\My Documents\SkyDrive\images\20130821_220002_Android.jpg,22.853551082259372,64.23303425670849,81253c3c2c2e3e3e,
216,D:\My Documents\SkyDrive\images\20130821_220728_Android.jpg,33.462393949678926,85.15410995210948,211c1c3c7e7e1206,
217,D:\My Documents\SkyDrive\images\20130821_231750_Android.jpg,103.3267491784952,115.78917688564943,ffeaef9f1b18383c,
218,D:\My Documents\SkyDrive\images\20130825_195216_Android.jpg,110.67950224099093,108.05749074552341,ffff13183c3c5802,
219,D:\My Documents\SkyDrive\images\20130825_195224_Android.jpg,75.41863113706903,107.28746030379553,ffff685c0c0c0000,
220,D:\My Documents\SkyDrive\images\20130825_200934_Android.jpg,212.83849003355488,108.77509310274462,ffe3e1e058828008,
221,D:\My Documents\SkyDrive\images\20130825_200940_Android.jpg,251.91682708544522,104.85111272924956,ffffb0b0b0800000,0.8125-D:\My Documents\SkyDrive\images\20111229_165636_Android.jpg
222,D:\My Documents\SkyDrive\images\20130830_192358_Android.jpg,162.27490757440714,101.17942380434609,fffefe2200005c0f,
223,D:\My Documents\SkyDrive\images\20130830_192428_Android.jpg,170.18320654354955,118.73201725798572,fffff7908c840303,
224,D:\My Documents\SkyDrive\images\20130830_192508_Android.jpg,183.44689538954177,155.6076262485182,ffdf8f002000c0f8,
225,D:\My Documents\SkyDrive\images\20130907_131448_Android.jpg,40.790936553662334,115.26107947263873,000038f07233333f,
226,D:\My Documents\SkyDrive\images\20130907_131456_Android.jpg,16.016085553218197,120.74968536740677,3e1e062666c2e4f0,
227,D:\My Documents\SkyDrive\images\20130907_131500_Android.jpg,49.256201374663014,110.45758592448418,dc1e1e066662e2e0,
228,D:\My Documents\SkyDrive\images\20130907_131530_Android.jpg,61.16823099840279,122.87845194756824,000020e0e4ffffff,"0.8125-D:\My Documents\SkyDrive\images\20120316_202738_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20120409_170056_Android.jpg"
229,D:\My Documents\SkyDrive\images\20130907_131602_Android.jpg,278.4002960348992,148.51126599007753,b701010113f363cf,
230,D:\My Documents\SkyDrive\images\20130907_142940_Android.jpg,33.14023896644261,124.5291466192863,006062e0f1f1ffff,
231,D:\My Documents\SkyDrive\images\20130907_143012_Android.jpg,44.75346215332247,118.96712966948526,b02000f2f0f0f8ff,
232,D:\My Documents\SkyDrive\images\20130907_143022_Android.jpg,30.4953193486862,103.04107919472503,f080c0e6e1f3f1ff,
233,D:\My Documents\SkyDrive\images\20131101_123810_Android.jpg,809.5951995013444,101.528310175173,000000079fdefffb,
234,D:\My Documents\SkyDrive\images\20131102_092436_Android.jpg,2384.6743333895984,109.41394285451109,3d3e3e0e26ce7fff,
235,D:\My Documents\SkyDrive\images\20131102_092650_Android.jpg,751.1943618652659,78.76265576440952,000000f8e8eee1f0,
236,D:\My Documents\SkyDrive\images\20131102_092654_Android.jpg,604.8205424093619,77.81834172854191,000010f0e0cfe1f0,
237,D:\My Documents\SkyDrive\images\20131102_102309_Android.jpg,338.96260472026853,102.87349942530116,3ca8f9f1e0e00c87,
238,D:\My Documents\SkyDrive\images\20131116_134656_Android 4.jpg,961.893883079844,117.62948958433455,0d0416131f3f3f3f,
239,D:\My Documents\SkyDrive\images\20131120_144227_Android 3.jpg,62.999241882752564,120.95590650731289,ffffff6381808080,
240,D:\My Documents\SkyDrive\images\20131120_144227_Android.jpg,85.47254197896075,117.23536570469692,ffffff03c0c0c001,
241,D:\My Documents\SkyDrive\images\20131120_144247_Android 1.jpg,75.46462772837654,118.4030431004101,ffffffcf00800000,"0.8125-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111009_203502_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111014_202144_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111014_202150_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20130731_210944_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20131120_144247_Android 4.jpg,0.8125-D:\My Documents\SkyDrive\images\20140214_180446_Android.jpg"
242,D:\My Documents\SkyDrive\images\20131120_144247_Android 4.jpg,65.47114478605843,117.56035113698258,fffffff700808000,"0.8125-D:\My Documents\SkyDrive\images\20131120_144247_Android 1.jpg,0.8125-D:\My Documents\SkyDrive\images\20140217_060104_Android.jpg"
243,D:\My Documents\SkyDrive\images\20131120_144327_Android 1.jpg,94.81774464746869,124.23450791162053,ffffef8000000383,0.8125-D:\My Documents\SkyDrive\images\20140306_071924_Android.jpg
244,D:\My Documents\SkyDrive\images\20131120_144327_Android 2.jpg,77.16069745027063,126.07401299980776,ffffff4000c18307,
245,D:\My Documents\SkyDrive\images\20131120_144327_Android 3.jpg,85.11862870282462,124.04079723443708,ffffff600081c303,
246,D:\My Documents\SkyDrive\images\20131120_144327_Android.jpg,108.38177358550321,127.77859564730713,ffffc800808703ff,
247,D:\My Documents\SkyDrive\images\20131120_144347_Android 3.jpg,83.96116077149586,128.32537765923362,fffffd400143831f,
248,D:\My Documents\SkyDrive\images\20131120_144347_Android.jpg,151.5584555029056,131.77458464492824,ffffe38080808981,
249,D:\My Documents\SkyDrive\images\20131122_154048_Android 3.jpg,88.38691794796576,130.3404451062492,ffffff000c1f3fff,
250,D:\My Documents\SkyDrive\images\20131122_154048_Android.jpg,116.19864107025694,134.64500983195566,ffff0001031f7fff,
251,D:\My Documents\SkyDrive\images\20131125_195621_Android 3.jpg,119.95453203246772,133.94657816404748,100000e767f7ffff,
252,D:\My Documents\SkyDrive\images\20131125_195621_Android.jpg,154.30408759662552,125.07110120907024,101010f2f6f7ffff,
253,D:\My Documents\SkyDrive\images\20131125_195638_Android.jpg,143.5695990692086,110.77359093657888,40506060e4e7ffff,
254,D:\My Documents\SkyDrive\images\20131202_164955_Android 5.jpg,32.86561733454832,123.31041208609669,f0f0f0fffff7e1f0,
255,D:\My Documents\SkyDrive\images\20131202_164955_Android 6.jpg,28.004977299557257,117.93332667523708,f0e0e4f7ffe7e3f3,
256,D:\My Documents\SkyDrive\images\20131202_164955_Android 7.jpg,25.829938488356884,123.12568070273453,e0e1ffffe0f8e0c0,
257,D:\My Documents\SkyDrive\images\20131202_164955_Android.jpg,34.604922820000496,122.13683714396707,260238feefe7ffff,
258,D:\My Documents\SkyDrive\images\20131202_184030_Android.jpg,31.455838228975615,113.17734602776977,failed hashing,
259,D:\My Documents\SkyDrive\images\20131202_191414_Android.jpg,38.85368193435477,96.87448337178009,e8e8f0f87c7c3c18,
260,D:\My Documents\SkyDrive\images\20131202_191434_Android.jpg,31.312753683391044,108.70133394707965,f0f8fc5c7c3f0f0f,
261,D:\My Documents\SkyDrive\images\20131202_191524_Android.jpg,30.481834785016567,108.0263127462995,fcfaf0183cd9c1e3,
262,D:\My Documents\SkyDrive\images\20131207_130640_Android.jpg,112.5655237673328,135.5824575183423,ff2723270777f377,
263,D:\My Documents\SkyDrive\images\20131207_140641_Android 4.jpg,132.30602475116015,146.16046299800558,ff3303131363f37f,
264,D:\My Documents\SkyDrive\images\20131207_140641_Android 5.jpg,123.75283143215603,135.9582691302624,7fa3031313f3737f,
265,D:\My Documents\SkyDrive\images\20131207_140641_Android.jpg,168.4714472408003,143.16393459446687,ffe7e3430703070f,
266,D:\My Documents\SkyDrive\images\20131207_140715_Android 3.jpg,192.99248002488187,117.1021932670127,0ff6f3f363626444,
267,D:\My Documents\SkyDrive\images\20131207_140715_Android.jpg,190.39515064563395,124.61562660194797,03f4ece2a6a4a40f,
268,D:\My Documents\SkyDrive\images\20131209_103226_Android.jpg,71.29920869490422,123.40884590662245,ffff9f0400000008,0.8125-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg
269,D:\My Documents\SkyDrive\images\20131209_110630_Android.jpg,915.1581126018023,130.23614077217897,dfefefc7c3030004,
270,D:\My Documents\SkyDrive\images\20131209_113136_Android 3.jpg,26.746387096697383,101.60801597242246,ffffffff00000000,"0.9375-D:\My Documents\SkyDrive\images\20111009_200732_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111009_203502_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20111009_204008_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20130731_210944_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20131209_113136_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20140214_180446_Android.jpg"
271,D:\My Documents\SkyDrive\images\20131209_113136_Android.jpg,63.09063438597135,113.35993080085383,ffffff1800000000,"0.875-D:\My Documents\SkyDrive\images\20111009_200732_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111009_203502_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20111009_204008_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20130624_184347_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20130810_185134_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20131209_113136_Android 3.jpg,0.8125-D:\My Documents\SkyDrive\images\20140329_140858_Android.jpg"
272,D:\My Documents\SkyDrive\images\20131209_141321_Android 2.jpg,119.71631923972357,103.05093881660099,ff7f0e0000021a0c,
273,D:\My Documents\SkyDrive\images\20131209_141701_Android.jpg,114.2735314883662,99.75171984132706,fffff2c2c0810000,
274,D:\My Documents\SkyDrive\images\20131209_145359_Android.jpg,183.64144073236363,88.88650361339388,83c07038f8f0f0f3,
275,D:\My Documents\SkyDrive\images\20131213_145258_Android.jpg,113.68496147156895,74.01016486047033,bf0f1b383c3c1f00,
276,D:\My Documents\SkyDrive\images\20131213_145316_Android.jpg,184.37555100579482,136.5181819842929,80c04049dfe7ffff,
277,D:\My Documents\SkyDrive\images\20131213_145326_Android.jpg,174.59916527670396,115.70986156666507,c0f2fb3987e71f0d,
278,D:\My Documents\SkyDrive\images\20131213_145438_Android.jpg,128.76704585059167,88.45180927507849,0000083f6f1f3f3f,
279,D:\My Documents\SkyDrive\images\20131213_145448_Android.jpg,156.64384681131213,85.14518003892734,00000f3fff4f0f9f,0.8125-D:\My Documents\SkyDrive\images\20120409_170056_Android.jpg
280,D:\My Documents\SkyDrive\images\20131213_151034_Android.jpg,171.23021921434216,111.92895586032616,0000813b7ffff7ff,0.8125-D:\My Documents\SkyDrive\images\20131213_151036_Android.jpg
281,D:\My Documents\SkyDrive\images\20131213_151036_Android.jpg,168.9982635799991,97.33757273844995,0001019b7fffffef,
282,D:\My Documents\SkyDrive\images\20131217_192622_Android.jpg,12.354897979397622,73.1493621243432,00003838f8fcfeff,
283,D:\My Documents\SkyDrive\images\20131220_155316_Android.jpg,162.53527818445895,126.11310153146226,ff7f3f03c341077f,
284,D:\My Documents\SkyDrive\images\20131220_155350_Android.jpg,151.94162605066006,119.35165023168173,8f8ce7e3c1030fff,
285,D:\My Documents\SkyDrive\images\20131220_155616_Android.jpg,118.32068313338426,137.43469558983725,83818147c3feffff,
286,D:\My Documents\SkyDrive\images\20131228_111846_Android.jpg,31.443268003980556,45.372140898332376,0f000c1c44743820,
287,D:\My Documents\SkyDrive\images\20131228_111914_Android.jpg,47.63240225085614,95.60174246884212,ffe140181c1fc880,
288,D:\My Documents\SkyDrive\images\20131228_131548_Android 1.jpg,56.413456421542364,89.15966052219498,1e16179f25afbe06,
289,D:\My Documents\SkyDrive\images\20131228_131626_Android.jpg,153.3898489354022,126.2692390196479,151f1f07071b1303,
290,D:\My Documents\SkyDrive\images\20131228_131646_Android.jpg,201.68491183005378,107.08209645428842,1b7f3f0300305c2c,
291,D:\My Documents\SkyDrive\images\20131228_131704_Android-nir-pc-nir-pc.jpg,127.35154206044635,101.25177853770184,4f6f0d263e3e7c10,1.0-D:\My Documents\SkyDrive\images\20131228_131704_Android.jpg
292,D:\My Documents\SkyDrive\images\20131228_131704_Android.jpg,127.35154206044635,101.25177853770184,4f6f0d263e3e7c10,1.0-D:\My Documents\SkyDrive\images\20131228_131704_Android-nir-pc-nir-pc.jpg
293,D:\My Documents\SkyDrive\images\20131228_131720_Android.jpg,68.12617930375264,79.6629577816625,cf49647e1e1f0c00,
294,D:\My Documents\SkyDrive\images\20131228_152546_Android.jpg,98.26465767646926,85.29955188008618,c0407c3c0c0e3fff,
295,D:\My Documents\SkyDrive\images\20140129_174436_Android.jpg,48.40151747962375,104.36558242322664,78e0d0f4961e68ea,
296,D:\My Documents\SkyDrive\images\20140129_180226_Android.jpg,210.60434792678424,112.69549622340766,fcecdcdcfcfe9e02,
297,D:\My Documents\SkyDrive\images\20140129_180238_Android.jpg,205.86995146906176,109.88628359585256,d8f4a49cfcf0f3fe,
298,D:\My Documents\SkyDrive\images\20140131_164658_Android.jpg,118.74452682246279,127.46431698445309,8484000007f77f3f,
299,D:\My Documents\SkyDrive\images\20140131_164858_Android.jpg,89.34512749926444,107.39501170923843,0c01181e6663f7ff,
300,D:\My Documents\SkyDrive\images\20140131_175526_Android.jpg,56.43432815443671,80.18762152277169,000ccce0f8f2be9c,
301,D:\My Documents\SkyDrive\images\20140131_175546_Android.jpg,883.5864752754354,78.76418912898085,failed hashing,
302,D:\My Documents\SkyDrive\images\20140201_104604_Android.jpg,175.53085671867655,120.00174574782936,99cae2c3c303b6f3,
303,D:\My Documents\SkyDrive\images\20140201_104618_Android.jpg,348.58374888991585,95.05632761938517,e9e8f0e2e2600000,
304,D:\My Documents\SkyDrive\images\20140201_105856_Android.jpg,727.7524907341577,78.10989363065488,0808be374c14363f,
305,D:\My Documents\SkyDrive\images\20140205_183904_Android.jpg,65.44584836421988,98.24565158733019,183c3c1c3e3e3e3c,
306,D:\My Documents\SkyDrive\images\20140214_163126_Android.jpg,102.88186954975468,95.1867151706475,18181a58cc787cff,0.8125-D:\My Documents\SkyDrive\images\20140214_163132_Android.jpg
307,D:\My Documents\SkyDrive\images\20140214_163132_Android.jpg,102.00745603444986,95.09214367170479,18381a587c787c7f,0.8125-D:\My Documents\SkyDrive\images\20140214_163126_Android.jpg
308,D:\My Documents\SkyDrive\images\20140214_180202_Android.jpg,98.54371295512499,113.20055362320582,ffff804c04000000,"0.8125-D:\My Documents\SkyDrive\images\20130726_143252_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20140214_180214_Android.jpg"
309,D:\My Documents\SkyDrive\images\20140214_180214_Android.jpg,96.7921613855134,107.44938482694957,ffffc0cc04000000,"0.8125-D:\My Documents\SkyDrive\images\20130726_143252_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20140214_180202_Android.jpg"
310,D:\My Documents\SkyDrive\images\20140214_180224_Android.jpg,122.64550152697572,73.93413966383122,7f7f7f7d01000000,
311,D:\My Documents\SkyDrive\images\20140214_180446_Android 3.jpg,115.08104172542518,109.69913777653626,ffffbe000c060000,
312,D:\My Documents\SkyDrive\images\20140214_180446_Android.jpg,125.17566785860116,85.58942811959342,ffffff000e000000,"0.8125-D:\My Documents\SkyDrive\images\20111009_200736_Android.jpg,0.875-D:\My Documents\SkyDrive\images\20111009_203502_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111014_202144_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111014_202150_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20111229_165636_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20130731_210944_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20131120_144247_Android 1.jpg,0.875-D:\My Documents\SkyDrive\images\20131209_113136_Android 3.jpg,0.8125-D:\My Documents\SkyDrive\images\20140329_140858_Android.jpg"
313,D:\My Documents\SkyDrive\images\20140217_060056_Android.jpg,142.1426500724418,145.11917379032903,fffff1808000c7e7,
314,D:\My Documents\SkyDrive\images\20140217_060104_Android.jpg,124.97280040043232,117.1928676520649,fffffff1c0c08080,"0.8125-D:\My Documents\SkyDrive\images\20120410_163718_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20131120_144247_Android 4.jpg"
315,D:\My Documents\SkyDrive\images\20140219_054354_Android.jpg,38.42965244157671,112.50537904091375,f8f8c3d1cc81073f,
316,D:\My Documents\SkyDrive\images\20140221_131244_Android.jpg,114.24344438004343,113.69112928821447,ffffbf2e00010003,0.875-D:\My Documents\SkyDrive\images\20140221_131248_Android.jpg
317,D:\My Documents\SkyDrive\images\20140221_131248_Android.jpg,135.51303430598182,109.697764731914,ffffcf3e00010003,0.875-D:\My Documents\SkyDrive\images\20140221_131244_Android.jpg
318,D:\My Documents\SkyDrive\images\20140221_131614_Android.jpg,199.8458577692293,111.72373393546553,9830000101e3e7f7,
319,D:\My Documents\SkyDrive\images\20140221_131728_Android.jpg,66.4466019581209,109.82512372545014,7f7f3f0000310003,
320,D:\My Documents\SkyDrive\images\20140222_103152_Android.jpg,1074.1447399143756,131.9626353145425,ffffcf0f0bccf040,
321,D:\My Documents\SkyDrive\images\20140301_141054_Android.jpg,537.3907882942111,128.87249670599448,1f1f9f8441070b13,
322,D:\My Documents\SkyDrive\images\20140301_152512_Android.jpg,35.48063632877312,82.32092687207644,01ffff3f00020000,0.8125-D:\My Documents\SkyDrive\images\20130726_143252_Android.jpg
323,D:\My Documents\SkyDrive\images\20140301_152518_Android.jpg,34.65522259121275,109.78360661564463,3fffff1800030200,
324,D:\My Documents\SkyDrive\images\20140303_071314_Android-nir-pc-nir-pc.jpg,412.1064321180295,99.76276977805011,301c1c1c3c3e3e3e,
325,D:\My Documents\SkyDrive\images\20140303_071350_Android.jpg,368.76171633506095,100.75577927760156,ffe7e0c0c0030080,
326,D:\My Documents\SkyDrive\images\20140303_095546_Android.jpg,10.650598627159635,60.0469679880735,fdf931713100000f,
327,D:\My Documents\SkyDrive\images\20140306_070546_Android.jpg,201.40802785434468,100.67843985786716,7f3f1e0f0d010000,
328,D:\My Documents\SkyDrive\images\20140306_070604_Android.jpg,140.06183556639633,91.14565837057863,01032f3f7e1e08c0,
329,D:\My Documents\SkyDrive\images\20140306_070620_Android.jpg,155.4497720851741,89.60267798142542,0040475f3f3e1860,
330,D:\My Documents\SkyDrive\images\20140306_070716_Android.jpg,164.40511459142138,100.86999191016275,010347df3f3f1c73,
331,D:\My Documents\SkyDrive\images\20140306_070858_Android.jpg,42.05462005461631,128.8232521996748,0080f0c2f8f8f0fc,
332,D:\My Documents\SkyDrive\images\20140306_071232_Android.jpg,127.98553740372182,123.18667662377452,fffe3800381d0122,
333,D:\My Documents\SkyDrive\images\20140306_071924_Android.jpg,97.08809660023378,127.68457569404396,ffffe00000003080,"0.8125-D:\My Documents\SkyDrive\images\20130731_183112_Android.jpg,0.8125-D:\My Documents\SkyDrive\images\20131120_144327_Android 1.jpg"
334,D:\My Documents\SkyDrive\images\20140306_081438_Android.jpg,311.0166870409573,127.91717566060329,fffffc60c010040c,
335,D:\My Documents\SkyDrive\images\20140306_081504_Android.jpg,304.42714529732433,129.6126797685986,fefefe0080b39383,
336,D:\My Documents\SkyDrive\images\20140314_074026_Android.jpg,129.71096562489836,83.89598714536876,91810726767e3432,
337,D:\My Documents\SkyDrive\images\20140314_083440_Android.jpg,155.37408528553394,83.57214122372805,1ffcf45c7cb084a0,
338,D:\My Documents\SkyDrive\images\20140314_083452_Android.jpg,164.68959628143986,108.34654877831443,7ef8e01e9c9c0090,
339,D:\My Documents\SkyDrive\images\20140322_104038_Android.jpg,645.5698397106532,92.42338145685153,fffd7ce000008400,
340,D:\My Documents\SkyDrive\images\20140322_114540_Android.jpg,570.4632665989952,117.10929953323242,7f3f033222070190,
341,D:\My Documents\SkyDrive\images\20140322_114542_Android.jpg,551.5332669265496,118.63043861335383,7f7f033426030190,
342,D:\My Documents\SkyDrive\images\20140322_120110_Android.jpg,1452.9877917994872,103.65368588203255,f1ecce6860f8e0f8,
343,D:\My Documents\SkyDrive\images\20140322_120128_Android.jpg,1320.697802402444,116.67193557365756,bfffeee22418c0c6,
344,D:\My Documents\SkyDrive\images\20140322_124810_Android-nir-pc-nir-pc.jpg,331.0317130126744,93.28348396650327,8c1cfff333070700,1.0-D:\My Documents\SkyDrive\images\20140322_124810_Android.jpg
345,D:\My Documents\SkyDrive\images\20140322_124810_Android-nir-pc.jpg,884.6358254496128,110.94895855860727,0c1ceff01301ffff,
346,D:\My Documents\SkyDrive\images\20140322_124810_Android.jpg,331.0317130126744,93.28348396650327,8c1cfff333070700,1.0-D:\My Documents\SkyDrive\images\20140322_124810_Android-nir-pc-nir-pc.jpg
347,D:\My Documents\SkyDrive\images\20140322_124826_Android.jpg,1070.2410668689706,78.80193189918941,0600007fff9b1b6e,
